id,region,year,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state,price,flag,year_map,price_map,odometer_map,fold,pred
1014,cedar rapids,2011,honda,excellent,4 cylinders,gas,163500,clean,other,fwd,full-size,SUV,black,ia,3418.0,train,8,0,0,4.0,9164.351436362569
1028,central NJ,2018,ram,salvage,6 cylinders,gas,8201,clean,automatic,rwd,full-size,truck,white,nj,22452.0,train,9,2,0,4.0,34998.431856729505
1051,central NJ,2006,bmw,excellent,6 cylinders,gas,87930,clean,automatic,rwd,full-size,SUV,black,nj,7042.0,train,8,0,0,4.0,11036.712616499908
1062,shreveport,2014,chevrolet,excellent,6 cylinders,gas,1899,clean,automatic,fwd,full-size,van,white,la,37719.0,train,9,3,0,4.0,25554.77509032301
1065,western massachusetts,2014,infiniti,good,6 cylinders,gas,44692,clean,other,rwd,full-size,SUV,white,ma,23463.0,train,9,2,0,4.0,25395.17302251196
1070,syracuse,2012,chevrolet,excellent,4 cylinders,gas,148845,clean,manual,fwd,mid-size,sedan,black,ny,7321.0,train,9,0,0,4.0,8722.66460282285
1075,new haven,2014,mazda,good,4 cylinders,gas,141422,clean,automatic,fwd,mid-size,sedan,silver,ct,2887.0,train,9,0,0,4.0,6296.847214022925
1084,rochester,2009,ford,excellent,8 cylinders,gas,126312,clean,automatic,4wd,full-size,pickup,black,ny,6865.0,train,8,0,0,4.0,19042.71006236353
1085,atlanta,2002,ford,good,8 cylinders,gas,202039,clean,manual,rwd,full-size,truck,silver,ga,3520.0,train,8,0,1,4.0,5562.1691315403605
1088,central NJ,2017,lexus,excellent,4 cylinders,gas,130956,rebuilt,manual,fwd,mid-size,sedan,silver,nj,11071.0,train,9,1,0,4.0,11484.209300197474
1093,winston-salem,2016,toyota,excellent,4 cylinders,gas,176487,clean,automatic,fwd,mid-size,SUV,red,nc,8243.0,train,9,0,1,4.0,8596.577436571039
1094,baltimore,2005,chevrolet,good,4 cylinders,gas,122595,clean,manual,fwd,mid-size,sedan,green,md,6070.0,train,8,0,0,4.0,3560.8388050083286
1098,detroit metro,2012,ford,excellent,6 cylinders,diesel,180850,clean,manual,4wd,full-size,pickup,white,mi,41347.0,train,9,4,1,4.0,17187.565698355353
1099,salem,2017,chevrolet,good,8 cylinders,diesel,147475,clean,manual,4wd,full-size,truck,black,or,29674.0,train,9,2,0,4.0,34268.04613384417
1100,columbus,2004,ram,excellent,8 cylinders,gas,229154,clean,manual,rwd,full-size,pickup,grey,oh,3308.0,train,8,0,1,4.0,13005.416421250266
1108,bozeman,2013,toyota,good,4 cylinders,gas,177198,clean,automatic,fwd,mid-size,hatchback,green,mt,6063.0,train,9,0,1,4.0,7015.850953810254
1111,las vegas,2008,mercury,excellent,6 cylinders,gas,148884,clean,automatic,fwd,full-size,sedan,silver,nv,7400.0,train,8,0,0,4.0,5727.74128819599
1123,st george,2010,ram,excellent,6 cylinders,diesel,244898,clean,automatic,4wd,full-size,pickup,black,ut,15300.0,train,8,1,1,4.0,12959.518591715614
1131,ventura county,2000,ford,fair,8 cylinders,gas,195546,clean,manual,4wd,full-size,wagon,green,ca,1243.0,train,7,0,1,4.0,3683.587321179242
1139,rhode island,2014,volkswagen,excellent,4 cylinders,gas,90633,clean,automatic,fwd,mid-size,wagon,black,ri,6342.0,train,9,0,0,4.0,9129.029753890922
1181,laredo,1994,volkswagen,excellent,6 cylinders,gas,257257,clean,manual,fwd,mid-size,convertible,brown,tx,17859.0,train,7,1,1,4.0,3755.6906231327393
1182,appleton-oshkosh-FDL,2019,jeep,like new,6 cylinders,gas,11835,clean,other,4wd,full-size,SUV,black,wi,46840.0,train,9,4,0,4.0,38954.27594193382
1190,lynchburg,2005,ram,excellent,6 cylinders,diesel,131430,clean,automatic,4wd,full-size,truck,white,va,17599.0,train,8,1,0,4.0,20871.68850177931
1193,birmingham,2013,ford,excellent,8 cylinders,-1,126231,clean,automatic,4wd,full-size,pickup,white,al,36975.0,train,9,3,0,4.0,24151.254528928024
1204,long island,2014,jeep,excellent,6 cylinders,gas,148500,clean,automatic,4wd,mid-size,SUV,white,ny,23127.0,train,9,2,0,4.0,18365.646791430976
1211,plattsburgh-adirondacks,1991,mercury,fair,6 cylinders,gas,105644,rebuilt,manual,4wd,full-size,truck,white,ny,20805.0,train,6,2,0,4.0,8396.349153208777
1216,tucson,2012,subaru,excellent,6 cylinders,gas,221506,clean,automatic,4wd,full-size,SUV,black,az,34700.0,train,9,3,1,4.0,12102.121104793918
1222,asheville,2006,buick,fair,6 cylinders,gas,135705,clean,manual,fwd,mid-size,coupe,green,nc,1361.0,train,8,0,0,4.0,1819.828371784504
1261,new orleans,2009,mitsubishi,fair,4 cylinders,gas,101300,clean,manual,fwd,compact,hatchback,green,la,4575.0,train,8,0,0,4.0,4338.790122526416
1272,"washington, DC",2015,volkswagen,good,4 cylinders,gas,152349,clean,automatic,fwd,compact,sedan,black,dc,4290.0,train,9,0,0,4.0,5078.167530605203
1284,boston,2002,bmw,excellent,6 cylinders,gas,116345,clean,automatic,fwd,compact,sedan,black,ma,6804.0,train,8,0,0,4.0,4802.1092007177895
1288,abilene,2006,dodge,excellent,6 cylinders,gas,205325,clean,manual,rwd,full-size,SUV,blue,tx,4389.0,train,8,0,1,4.0,6158.147333719981
1289,grand rapids,2011,audi,excellent,6 cylinders,gas,147161,rebuilt,manual,4wd,full-size,SUV,grey,mi,5730.0,train,8,0,0,4.0,18973.396036381328
1290,minneapolis / st paul,2012,ford,excellent,8 cylinders,gas,96921,clean,automatic,4wd,full-size,SUV,custom,mn,22372.0,train,9,2,0,4.0,15240.318729951308
1295,sarasota-bradenton,2004,honda,excellent,4 cylinders,gas,192478,clean,automatic,fwd,full-size,sedan,green,fl,6414.0,train,8,0,1,4.0,6703.4631235598645
1315,sierra vista,2015,bmw,excellent,8 cylinders,gas,109484,rebuilt,automatic,rwd,full-size,coupe,orange,az,7287.0,train,9,0,0,4.0,12402.436329274627
1327,twin falls,2014,toyota,like new,4 cylinders,gas,215761,rebuilt,automatic,fwd,full-size,SUV,silver,id,19890.0,train,9,1,1,4.0,7690.139183187386
1329,jacksonville,2013,bmw,excellent,6 cylinders,gas,112130,rebuilt,automatic,4wd,mid-size,sedan,black,fl,19043.0,train,9,1,0,4.0,14157.828661971296
1331,spokane / coeur d'alene,2017,honda,excellent,4 cylinders,gas,186532,clean,automatic,fwd,full-size,SUV,black,id,10905.0,train,9,1,1,4.0,10365.737492245931
1351,south florida,2014,chevrolet,excellent,4 cylinders,gas,159648,clean,automatic,fwd,full-size,SUV,black,fl,14767.0,train,9,1,0,4.0,9785.996694944497
1376,las vegas,2010,bmw,like new,6 cylinders,gas,110734,rebuilt,automatic,fwd,full-size,sedan,blue,nv,15824.0,train,8,1,0,4.0,12733.638927011862
1388,"washington, DC",2012,honda,good,4 cylinders,-1,135199,clean,automatic,fwd,compact,SUV,red,dc,5341.0,train,9,0,0,4.0,7421.5758660143665
1403,lakeland,1985,mercury,fair,8 cylinders,gas,265495,clean,manual,rwd,full-size,coupe,green,fl,2892.0,train,6,0,1,4.0,2947.28437028477
1411,fayetteville,2008,ford,excellent,6 cylinders,gas,91680,rebuilt,manual,rwd,mid-size,sedan,red,nc,14284.0,train,8,1,0,4.0,9613.200425968595
1422,new haven,2009,kia,like new,4 cylinders,gas,181417,clean,automatic,fwd,mid-size,sedan,grey,ct,13358.0,train,8,1,1,4.0,5295.97281607588
1434,rhode island,2011,nissan,excellent,6 cylinders,gas,125178,clean,automatic,fwd,mid-size,SUV,silver,ri,2063.0,train,8,0,0,4.0,10160.504172929639
1454,tampa bay area,2006,ford,good,6 cylinders,gas,208943,missing,automatic,rwd,mid-size,coupe,green,fl,5313.0,train,8,0,1,4.0,5871.109667888553
1471,stockton,2012,nissan,excellent,6 cylinders,gas,126029,clean,automatic,rwd,mid-size,pickup,black,ca,12271.0,train,9,1,0,4.0,17502.21318268115
1495,williamsport,2015,bmw,excellent,6 cylinders,gas,65542,clean,automatic,fwd,compact,convertible,silver,pa,3694.0,train,9,0,0,4.0,16037.821387442978
1512,grand rapids,2013,ford,excellent,4 cylinders,gas,121536,clean,automatic,4wd,full-size,SUV,black,mi,22201.0,train,9,2,0,4.0,20856.83311166141
1541,rochester,2012,saturn,good,6 cylinders,gas,125249,clean,automatic,fwd,mid-size,sedan,black,ny,2666.0,train,9,0,0,4.0,7172.234052311685
1546,dallas / fort worth,2006,hyundai,good,4 cylinders,gas,109729,salvage,other,fwd,full-size,sedan,silver,tx,1475.0,train,8,0,0,4.0,4304.686000836607
1579,central NJ,1939,ford,excellent,8 cylinders,diesel,95697,clean,automatic,rwd,full-size,truck,black,-1,44190.0,train,1,4,0,4.0,34770.36929623602
1583,las vegas,2010,bmw,like new,6 cylinders,gas,149657,clean,manual,fwd,mid-size,coupe,blue,nv,22335.0,train,8,2,0,4.0,10162.723630746852
1592,sacramento,2011,nissan,good,4 cylinders,gas,136449,clean,automatic,fwd,mid-size,SUV,blue,ca,2708.0,train,8,0,0,4.0,7684.548412489273
1609,mansfield,2008,ford,excellent,4 cylinders,gas,296918,clean,automatic,fwd,full-size,sedan,white,oh,8857.0,train,8,0,1,4.0,7364.702217948608
1621,oklahoma city,1992,ram,good,8 cylinders,gas,204671,clean,automatic,rwd,full-size,pickup,blue,ok,4526.0,train,7,0,1,4.0,12442.684741827707
1625,hartford,2006,toyota,excellent,6 cylinders,gas,186521,clean,automatic,fwd,mid-size,SUV,silver,ct,6258.0,train,8,0,1,4.0,5410.1179839073
1650,richmond,2012,chevrolet,good,6 cylinders,gas,83549,clean,manual,fwd,compact,coupe,blue,va,7099.0,train,9,0,0,4.0,8603.737968680558
1658,san diego,2013,chevrolet,excellent,6 cylinders,gas,96836,clean,automatic,fwd,mid-size,sedan,black,ca,9027.0,train,9,0,0,4.0,11132.93234531105
1670,hartford,2014,bmw,excellent,4 cylinders,gas,117221,clean,automatic,fwd,mid-size,SUV,silver,ct,10835.0,train,9,1,0,4.0,11145.858385279731
1676,richmond,2016,chevrolet,good,8 cylinders,gas,95788,clean,automatic,4wd,full-size,pickup,black,va,15232.0,train,9,1,0,4.0,21081.37175835216
1682,south florida,2013,ford,like new,4 cylinders,gas,61432,clean,automatic,fwd,compact,sedan,white,fl,7731.0,train,9,0,0,4.0,10508.15440618249
1684,modesto,2002,toyota,excellent,6 cylinders,gas,134709,clean,automatic,fwd,full-size,SUV,white,ca,3668.0,train,8,0,0,4.0,7170.207456999156
1696,dayton / springfield,1968,chevrolet,like new,4 cylinders,gas,49143,clean,automatic,fwd,mid-size,sedan,green,oh,8049.0,train,4,0,0,4.0,12605.454961293713
1697,des moines,2011,honda,excellent,4 cylinders,gas,50662,clean,automatic,fwd,compact,sedan,black,ia,7262.0,train,8,0,0,4.0,13586.230747733349
1715,wilmington,2011,ford,like new,6 cylinders,gas,48248,clean,automatic,fwd,full-size,SUV,black,de,17848.0,train,8,1,0,4.0,20340.47270411689
1717,south florida,2009,bmw,like new,6 cylinders,gas,334953,clean,automatic,4wd,full-size,truck,black,fl,23188.0,train,8,2,1,4.0,10040.534277621868
1718,stockton,2014,volkswagen,excellent,4 cylinders,gas,105173,clean,automatic,fwd,mid-size,sedan,silver,ca,1923.0,train,9,0,0,4.0,7804.861300295878
1721,springfield,2002,ram,fair,8 cylinders,gas,209839,clean,automatic,rwd,full-size,truck,silver,il,3729.0,train,8,0,1,4.0,7318.580628717802
1722,el paso,2014,chrysler,excellent,6 cylinders,gas,42004,rebuilt,automatic,rwd,mid-size,coupe,white,tx,11679.0,train,9,1,0,4.0,20156.439079469408
1744,bend,2012,chevrolet,excellent,4 cylinders,gas,108764,rebuilt,manual,fwd,mid-size,sedan,silver,or,8619.0,train,9,0,0,4.0,10563.199626852422
1745,detroit metro,2017,honda,excellent,4 cylinders,gas,59442,rebuilt,automatic,fwd,mid-size,sedan,black,-1,8991.0,train,9,0,0,4.0,12275.98764466888
1746,wyoming,2009,ram,excellent,6 cylinders,gas,106025,clean,automatic,4wd,full-size,truck,blue,wy,16170.0,train,8,1,0,4.0,16587.582405994137
1751,amarillo,1998,audi,good,4 cylinders,gas,70895,clean,automatic,fwd,compact,sedan,black,tx,9341.0,train,7,0,0,4.0,9403.553287028546
1753,albuquerque,2010,ford,excellent,6 cylinders,gas,152129,clean,automatic,fwd,full-size,mini-van,grey,nm,3530.0,train,8,0,0,4.0,10973.235411222251
1754,houston,2015,ford,like new,4 cylinders,gas,97021,clean,automatic,fwd,full-size,sedan,black,tx,13041.0,train,9,1,0,4.0,12921.322529815245
1755,tallahassee,2011,toyota,good,4 cylinders,gas,109777,clean,other,fwd,compact,sedan,silver,fl,7669.0,train,8,0,0,4.0,5727.217022722136
1770,las vegas,2008,jeep,excellent,6 cylinders,gas,176813,clean,automatic,4wd,full-size,SUV,brown,nv,6144.0,train,8,0,1,4.0,7809.133491543448
1772,central NJ,2005,ram,fair,6 cylinders,gas,138578,clean,automatic,4wd,full-size,pickup,red,-1,8091.0,train,8,0,0,4.0,6574.513507228565
1779,new york city,2001,chevrolet,excellent,3 cylinders,gas,187074,rebuilt,automatic,fwd,mid-size,SUV,black,ny,2263.0,train,7,0,1,4.0,9346.900939269954
1798,grand forks,2011,acura,excellent,4 cylinders,gas,110375,clean,automatic,fwd,mid-size,sedan,black,nd,6049.0,train,8,0,0,4.0,8716.72203932905
1809,charlotte,2011,ford,good,8 cylinders,gas,121099,clean,automatic,rwd,full-size,truck,black,nc,6440.0,train,8,0,0,4.0,13251.743095391135
1811,rhode island,2008,jeep,excellent,6 cylinders,gas,120603,rebuilt,manual,4wd,full-size,SUV,white,ri,8400.0,train,8,0,0,4.0,13462.897471397022
1837,south florida,1968,ford,excellent,4 cylinders,gas,116669,clean,automatic,fwd,mid-size,sedan,red,fl,11861.0,train,4,1,0,4.0,8577.461734937628
1842,rhode island,2011,ford,excellent,6 cylinders,-1,153373,clean,automatic,4wd,mid-size,SUV,red,ri,8575.0,train,8,0,0,4.0,13751.844693718866
1844,fargo / moorhead,1972,chevrolet,excellent,8 cylinders,gas,229119,clean,manual,rwd,mid-size,convertible,green,-1,5242.0,train,5,0,1,4.0,10077.873131930337
1846,flagstaff / sedona,2012,ford,excellent,4 cylinders,gas,86032,clean,automatic,fwd,mid-size,sedan,green,az,6160.0,train,9,0,0,4.0,11664.601436856354
1865,new york city,2011,cadillac,excellent,6 cylinders,gas,68425,-1,automatic,4wd,full-size,-1,black,ny,31175.0,train,8,3,0,4.0,20505.27021230215
1871,bellingham,2006,bmw,excellent,6 cylinders,gas,83631,clean,other,fwd,full-size,SUV,white,-1,7223.0,train,8,0,0,4.0,7601.166461755229
1879,dallas / fort worth,2007,ford,excellent,8 cylinders,gas,199614,clean,automatic,4wd,full-size,pickup,blue,tx,16820.0,train,8,1,1,4.0,11440.300676539448
1927,detroit metro,2013,ford,excellent,6 cylinders,gas,106590,salvage,automatic,4wd,full-size,truck,black,mi,46008.0,train,9,4,0,4.0,19258.738852786828
1930,kalispell,2008,ford,fair,6 cylinders,gas,174809,clean,manual,4wd,full-size,truck,black,mt,7219.0,train,8,0,0,4.0,13367.860084091855
1940,binghamton,2021,hyundai,excellent,4 cylinders,gas,136507,rebuilt,manual,fwd,mid-size,sedan,black,ny,10095.0,train,9,0,0,4.0,8150.402635939867
1941,baltimore,2009,nissan,excellent,4 cylinders,hybrid,175980,salvage,automatic,fwd,full-size,sedan,blue,md,2424.0,train,8,0,1,4.0,6805.586568141595
1950,lancaster,2003,honda,excellent,6 cylinders,gas,63272,rebuilt,automatic,fwd,full-size,sedan,silver,pa,3263.0,train,8,0,0,4.0,12677.414972616847
1983,albany,1990,bmw,excellent,6 cylinders,-1,113963,clean,automatic,fwd,mid-size,SUV,blue,ny,6266.0,train,6,0,0,4.0,10343.10216446346
1984,lewiston / clarkston,2019,chevrolet,like new,8 cylinders,gas,80187,salvage,manual,rwd,full-size,truck,green,id,16358.0,train,9,1,0,4.0,26434.02817332171
2025,rochester,2019,chevrolet,excellent,6 cylinders,gas,55539,clean,automatic,4wd,full-size,truck,black,ny,27415.0,train,9,2,0,4.0,30942.047569503087
2035,central NJ,2002,toyota,good,6 cylinders,gas,197271,rebuilt,automatic,fwd,mid-size,SUV,black,nj,8442.0,train,8,0,1,4.0,4220.56981005
2038,central NJ,2014,nissan,excellent,4 cylinders,gas,77776,clean,automatic,fwd,compact,SUV,blue,-1,14962.0,train,9,1,0,4.0,12041.08271695431
2041,treasure coast,2008,jeep,excellent,6 cylinders,gas,56162,clean,automatic,4wd,full-size,SUV,black,fl,5517.0,train,8,0,0,4.0,17800.20478814999
2050,evansville,2012,audi,excellent,6 cylinders,gas,319351,clean,manual,4wd,full-size,sedan,black,in,5065.0,train,9,0,1,4.0,12164.517930604328
2068,redding,2012,honda,good,4 cylinders,gas,102993,clean,automatic,fwd,compact,sedan,silver,ca,7867.0,train,9,0,0,4.0,5871.910454727068
2083,lancaster,1957,bmw,excellent,8 cylinders,gas,36872,clean,other,rwd,full-size,coupe,silver,pa,10493.0,train,3,0,0,4.0,19654.181477984035
2099,"washington, DC",2013,dodge,like new,4 cylinders,gas,53150,clean,automatic,fwd,mid-size,sedan,blue,-1,8386.0,train,9,0,0,4.0,15739.455446174981
2122,green bay,2011,chevrolet,excellent,4 cylinders,diesel,60222,clean,manual,rwd,full-size,truck,black,wi,7988.0,train,8,0,0,4.0,29034.108679020745
2131,boise,2004,subaru,excellent,4 cylinders,gas,163672,-1,manual,4wd,mid-size,-1,blue,id,9539.0,train,8,0,0,4.0,11680.469656772337
2151,humboldt county,2018,ram,excellent,6 cylinders,diesel,125978,clean,automatic,4wd,mid-size,truck,silver,-1,19679.0,train,9,1,0,4.0,35068.75931910243
2162,orlando,2008,toyota,excellent,4 cylinders,gas,179696,clean,automatic,fwd,mid-size,pickup,grey,fl,7614.0,train,8,0,1,4.0,9634.71015562042
2164,reno / tahoe,2014,lincoln,excellent,6 cylinders,gas,117646,rebuilt,automatic,fwd,mid-size,sedan,black,ca,6197.0,train,9,0,0,4.0,10302.936887468519
2167,new hampshire,2011,gmc,excellent,6 cylinders,gas,148957,clean,automatic,rwd,full-size,SUV,silver,nh,7132.0,train,8,0,0,4.0,12470.74442672633
2168,vermont,2010,ford,excellent,4 cylinders,gas,97108,clean,automatic,4wd,full-size,SUV,black,vt,18225.0,train,8,1,0,4.0,16707.50076140241
2176,space coast,2009,chevrolet,fair,8 cylinders,gas,170522,clean,manual,fwd,full-size,other,green,fl,5268.0,train,8,0,0,4.0,4158.838666292355
2193,nashville,2013,ford,excellent,6 cylinders,gas,121507,clean,automatic,fwd,full-size,truck,silver,tn,22549.0,train,9,2,0,4.0,12509.759160657331
2198,valdosta,2006,toyota,fair,4 cylinders,gas,215019,rebuilt,automatic,fwd,sub-compact,coupe,blue,ga,8967.0,train,8,0,1,4.0,4155.032791393959
2202,dallas / fort worth,2014,volkswagen,excellent,4 cylinders,gas,98148,clean,automatic,fwd,compact,sedan,red,tx,4246.0,train,9,0,0,4.0,6386.478236034902
2203,los angeles,2011,bmw,excellent,6 cylinders,gas,75997,rebuilt,manual,rwd,mid-size,coupe,silver,ca,15938.0,train,8,1,0,4.0,18667.968024614147
2204,mankato,2013,ford,fair,8 cylinders,gas,109287,clean,automatic,rwd,full-size,other,white,mn,6231.0,train,9,0,0,4.0,12882.374438683039
2221,denver,2008,pontiac,excellent,4 cylinders,gas,65641,clean,automatic,fwd,mid-size,hatchback,silver,-1,4484.0,train,8,0,0,4.0,9304.33567739474
2223,wausau,2018,chevrolet,good,4 cylinders,gas,33268,lien,automatic,fwd,full-size,SUV,white,wi,8396.0,train,9,0,0,4.0,20369.39283101628
2236,boston,2012,toyota,excellent,4 cylinders,gas,82462,clean,manual,fwd,full-size,sedan,grey,ma,6903.0,train,9,0,0,4.0,10233.993487688533
2261,phoenix,2004,bmw,good,6 cylinders,gas,120169,clean,automatic,fwd,full-size,SUV,black,az,3334.0,train,8,0,0,4.0,5950.177599814457
2272,boise,2013,ram,excellent,8 cylinders,diesel,79233,clean,automatic,4wd,full-size,truck,silver,id,17304.0,train,9,1,0,4.0,26943.557336869075
2279,nashville,2006,subaru,excellent,4 cylinders,gas,201254,clean,manual,4wd,mid-size,SUV,white,tn,6547.0,train,8,0,1,4.0,13339.19713561291
2291,oklahoma city,1976,dodge,fair,8 cylinders,gas,83990,clean,automatic,rwd,full-size,truck,black,ok,27636.0,train,5,2,0,4.0,18185.57306911733
2293,norfolk / hampton roads,2013,ford,excellent,4 cylinders,gas,99268,clean,automatic,fwd,compact,sedan,black,va,19168.0,train,9,1,0,4.0,9115.328664056713
2294,binghamton,2017,jeep,excellent,6 cylinders,diesel,29966,rebuilt,automatic,4wd,full-size,truck,black,ny,36661.0,train,9,3,0,4.0,36883.80901335451
2297,new york city,2010,chevrolet,like new,6 cylinders,gas,57098,clean,automatic,fwd,full-size,SUV,white,ny,17509.0,train,8,1,0,4.0,19959.24471861504
2309,new york city,2021,ford,good,6 cylinders,gas,95763,lien,automatic,fwd,full-size,van,white,-1,30082.0,train,9,3,0,4.0,14686.258339088161
2310,richmond,2012,nissan,excellent,4 cylinders,gas,67180,lien,automatic,fwd,compact,sedan,black,va,6278.0,train,9,0,0,4.0,12027.959949224429
2328,york,2008,bmw,good,6 cylinders,gas,163613,clean,automatic,fwd,compact,coupe,silver,pa,3703.0,train,8,0,0,4.0,7655.187617373395
2338,prescott,1996,toyota,fair,6 cylinders,gas,96355,clean,automatic,fwd,mid-size,SUV,black,az,5527.0,train,7,0,0,4.0,5257.8178980357825
2352,san diego,2013,bmw,excellent,6 cylinders,gas,5578,clean,other,rwd,mid-size,sedan,black,ca,19000.0,train,9,1,0,4.0,21706.33603837766
2370,lehigh valley,1997,jeep,excellent,6 cylinders,gas,167766,clean,automatic,4wd,full-size,SUV,red,pa,8483.0,train,7,0,0,4.0,12220.443857259623
2400,hudson valley,2010,bmw,excellent,4 cylinders,gas,58751,clean,automatic,fwd,full-size,sedan,black,ny,8394.0,train,8,0,0,4.0,13376.073094914225
2413,sheboygan,2013,honda,good,4 cylinders,gas,81777,clean,manual,fwd,mid-size,sedan,black,wi,6751.0,train,9,0,0,4.0,8098.226534440911
2414,pullman / moscow,2007,ram,good,6 cylinders,diesel,127644,clean,automatic,4wd,full-size,truck,black,-1,32339.0,train,8,3,0,4.0,18040.400623457288
2418,prescott,1985,ford,excellent,4 cylinders,gas,111058,clean,automatic,rwd,compact,sedan,green,az,11256.0,train,6,1,0,4.0,6483.448354790595
2426,albany,2004,ford,good,8 cylinders,gas,22689,clean,manual,rwd,full-size,coupe,white,ny,14058.0,train,8,1,0,4.0,18302.421400833187
2443,visalia-tulare,2014,nissan,good,4 cylinders,gas,160627,clean,automatic,fwd,full-size,sedan,green,ca,5201.0,train,9,0,0,4.0,5454.54787659703
2444,bakersfield,2008,honda,good,4 cylinders,gas,149789,clean,automatic,fwd,mid-size,sedan,white,ca,2886.0,train,8,0,0,4.0,7178.618440683105
2450,syracuse,2012,ford,like new,8 cylinders,gas,192669,clean,automatic,4wd,full-size,sedan,black,ny,19246.0,train,9,1,1,4.0,10102.916908808409
2451,cedar rapids,2012,ford,excellent,6 cylinders,diesel,111481,clean,manual,4wd,full-size,pickup,black,ia,28522.0,train,9,2,0,4.0,28724.336103465896
2455,rhode island,2005,honda,excellent,6 cylinders,gas,108169,clean,other,fwd,mid-size,SUV,black,ri,25373.0,train,8,2,0,4.0,7628.347300962334
2456,rhode island,1931,ram,excellent,6 cylinders,diesel,190253,rebuilt,automatic,4wd,full-size,truck,black,ri,24465.0,train,0,2,1,4.0,29530.98239225425
2485,orlando,2010,ford,excellent,6 cylinders,diesel,100571,clean,automatic,4wd,full-size,pickup,black,-1,20056.0,train,8,1,0,4.0,18064.292813718326
2490,asheville,2010,ford,excellent,6 cylinders,diesel,111788,clean,automatic,rwd,full-size,truck,white,nc,2776.0,train,8,0,0,4.0,21162.599262412616
2497,baltimore,2015,bmw,like new,6 cylinders,gas,107334,clean,automatic,4wd,mid-size,SUV,black,-1,16968.0,train,9,1,0,4.0,17375.350919071225
2501,cincinnati,2017,nissan,excellent,4 cylinders,gas,33526,clean,automatic,fwd,mid-size,sedan,black,oh,14155.0,train,9,1,0,4.0,16459.3715004424
2507,central NJ,2013,volkswagen,excellent,4 cylinders,gas,150048,clean,other,fwd,mid-size,sedan,silver,nj,6264.0,train,9,0,0,4.0,7620.116709798808
2511,asheville,2013,ford,excellent,6 cylinders,-1,117037,clean,automatic,rwd,full-size,sedan,green,nc,19813.0,train,9,1,0,4.0,19253.991569978938
2516,columbia,2010,chevrolet,excellent,8 cylinders,gas,103136,clean,automatic,4wd,mid-size,truck,black,sc,34057.0,train,8,3,0,4.0,13467.548493740293
2541,waterloo / cedar falls,2020,toyota,excellent,4 cylinders,gas,64392,salvage,automatic,fwd,full-size,sedan,blue,ia,21218.0,train,9,2,0,4.0,15873.269481200263
2544,youngstown,2007,toyota,like new,6 cylinders,gas,197532,rebuilt,automatic,rwd,mid-size,truck,custom,-1,3102.0,train,8,0,1,4.0,11047.841886109221
2546,lancaster,1993,bmw,excellent,4 cylinders,gas,149976,clean,manual,rwd,mid-size,coupe,silver,pa,7619.0,train,7,0,0,4.0,11222.3624970001
2550,mcallen / edinburg,1994,ford,like new,8 cylinders,gas,20971,rebuilt,automatic,rwd,full-size,pickup,black,tx,13923.0,train,7,1,0,4.0,24258.180342604304
2558,western KY,2010,honda,excellent,6 cylinders,gas,100150,clean,automatic,fwd,full-size,sedan,black,-1,15614.0,train,8,1,0,4.0,8731.329753751337
2570,waterloo / cedar falls,2010,chevrolet,excellent,8 cylinders,gas,117017,clean,automatic,fwd,full-size,sedan,grey,ia,5658.0,train,8,0,0,4.0,8828.623475615037
2597,grand rapids,2015,ford,excellent,4 cylinders,gas,94994,clean,automatic,4wd,mid-size,pickup,black,mi,20381.0,train,9,2,0,4.0,25171.77229566118
2598,orange county,2009,bmw,excellent,6 cylinders,gas,91664,clean,automatic,rwd,full-size,coupe,black,ca,6013.0,train,8,0,0,4.0,13783.987780629333
2618,"st louis, MO",2012,volvo,excellent,6 cylinders,gas,66132,clean,automatic,4wd,full-size,SUV,black,mo,8873.0,train,9,0,0,4.0,18223.316842496286
2622,richmond,2011,ford,like new,4 cylinders,gas,154874,clean,automatic,fwd,full-size,truck,black,va,31533.0,train,8,3,0,4.0,12592.623922819157
2624,vermont,2015,ford,excellent,4 cylinders,gas,62417,clean,automatic,4wd,full-size,SUV,black,vt,13923.0,train,9,1,0,4.0,23870.79722335833
2627,central NJ,2019,ram,excellent,6 cylinders,diesel,88236,clean,automatic,4wd,full-size,SUV,black,nj,16187.0,train,9,1,0,4.0,32011.79558808778
2650,rhode island,1990,chevrolet,fair,8 cylinders,gas,278266,clean,manual,rwd,full-size,pickup,green,ri,4009.0,train,6,0,1,4.0,4207.697411447816
2654,pittsburgh,1989,ford,excellent,8 cylinders,gas,182234,clean,manual,4wd,full-size,pickup,green,pa,5192.0,train,6,0,1,4.0,9444.563944925934
2660,dallas / fort worth,2002,buick,like new,6 cylinders,gas,77411,clean,automatic,4wd,full-size,SUV,blue,tx,6812.0,train,8,0,0,4.0,14606.899365815725
2672,central NJ,2005,ford,excellent,6 cylinders,gas,194922,clean,other,fwd,mid-size,sedan,blue,nj,21842.0,train,8,2,1,4.0,7334.953798500119
2688,kennewick-pasco-richland,1989,ford,fair,4 cylinders,gas,155889,clean,other,fwd,mid-size,sedan,green,wa,3828.0,train,6,0,0,4.0,3927.0694511629054
2693,baltimore,2011,toyota,excellent,6 cylinders,-1,115643,clean,automatic,fwd,mid-size,van,black,md,26226.0,train,8,2,0,4.0,11290.320761596407
